Tarih;Ay;Ana Depo;Depo;Kontak Tipi;GLN;Kontak Adı;Kontak Brick;Ürün;Kategori;Form;Satış Adet;Satış MF;Toplam Satış
25.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001549863;ZAİMOĞLU ECZANESİ;ORDU MERKEZ -1;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;6;1;7
25.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001733569;ZEHRA ECZANESİ;SAMSUN ATAKUM;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
26.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001455775;AB-I HAYAT ECZANESİ;ORDU FATSA;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 6 Çiğneme Tablet;4;0;4
26.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001168781;BENDUYLU ECZANESİ;TOKAT DOGU ILCELER;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;5;1;6
26.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001204373;BURAK ECZANESİ;TOKAT BATI ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42
26.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001692767;BÜŞRA ECZANESİ;SIVAS GUNEY ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
26.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001692156;DEFNE ECZANESİ;ORDU BATI ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
26.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001203970;EREN ECZANESİ;GIRESUN DOGU ILCELER -2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
26.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001304233;HAKAN ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;6;1;7
26.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001182817;KEREM ECZANESİ;AMASYA MERZIFON;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;6;1;7
26.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001937493;NERGİZ ECZANESİ;MUS ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
26.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001158898;ÖMÜR ECZANESİ;AMASYA ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2;0;2
26.07.2026;202607;ALLIANCE HEALTHCARE;AH TRABZON;Eczane;8680001732036;SOYLU ECZANESİ;GUMUSHANE;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1;0;1
26.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001463374;TATLISU ECZANESİ;BITLIS KUZEYDOGU ILCELER;PANOCER;ASLAN;Panocer 40 mg 14 Enterik Kaplı Tablet;2;0;2
26.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001752270;YAREN ECZANESİ;GUMUSHANE;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
27.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001738267;1919 ECZANESİ;SAMSUN ATAKENT+19 MAYIS;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23
27.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001141425;AKGÜL ECZANESİ;ORDU UNYE;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;2;0;2
27.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001231928;AKSOY ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
27.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001862221;ALİBABA ECZANESİ;SIVAS MERKEZ -2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
27.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001481804;ALTINTAŞ ECZANESİ;AGRI MERKEZ;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42
27.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001619207;ALTUNTAŞ ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
27.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001142118;ANADOLU ECZANESİ;ORDU BATI ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23
27.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001695010;AYBAT ECZANESİ;BITLIS MERKEZ+CEVRE;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
27.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001369652;AYTUĞ ECZANESİ;GIRESUN DOGU ILCELER -2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
27.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001866090;BALCALI ECZANESİ;SAMSUN DOGU ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;2;0;2
27.07.2026;202607;ALLIANCE HEALTHCARE;AH TRABZON;Eczane;8680001119387;BALCI ECZANESİ;RIZE MERKEZ;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;5;1;6
27.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001337644;BOĞAZKALE ECZANESİ;CORUM GUNEYBATI ILCELER;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;10;2;12
27.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001796687;BUĞRA ECZANESİ;ORDU MERKEZ -3;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
27.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001545353;BUĞRAHAN ECZANESİ;ERZURUM KUZEY ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
27.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001101986;ÇAMLIBEL ECZANESİ;RIZE MERKEZ;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;1;0;1
27.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001564217;ÇINAR ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
27.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;Eczane;8680001274154;ÇİĞDEM ECZANESİ;TRABZON BATI ILCELER - 2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
27.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001198634;ÇUKURÇAYIR ECZANESİ;TRABZON MERKEZ -3;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42
27.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001436453;DEFNE ECZANESİ;SAMSUN ATAKUM;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;4;0;4
27.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001524136;DEMİR ECZANESİ;ORDU MERKEZ -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
27.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001211364;DENİZ ECZANESİ;GIRESUN DOGU ILCELER -2;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;1;0;1
27.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001120116;DERMAN ECZANESİ;SAMSUN ADALET;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;2;0;2
27.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001458844;DEVA ECZANESİ;AGRI ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
27.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001458844;DEVA ECZANESİ;AGRI ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
27.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;Eczane;8680001262496;DEVA ECZANESİ;TRABZON DOGU ILCELER - 2;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
27.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001471157;DİKMEN ECZANESİ;GIRESUN DOGU ILCELER -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
27.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001626922;DİLA ECZANESİ;SAMSUN BAHCELIEVLER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
27.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001108961;DOĞA ECZANESİ;SAMSUN ILKADIM - 2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
27.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;Eczane;8680001187096;DOĞA ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42
27.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001124367;ELİF ECZANESİ;SAMSUN BAFRA;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;1;0;1
