Tarih;Ana Depo;Depo;GLN;Kontak Adı;Kontak Brick;Ürün;Form;Satış Adet;Satış MF;Toplam Satış;Toplam Tutar
06.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001213757;HAYRAT ECZANESİ;TRABZON DOGU ILCELER -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
08.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001291649;ŞEYMA ECZANESİ;TRABZON MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20,0;10,0;30,0;2.980,08
18.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001143481;ALPER ECZANESİ;SAMSUN DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;224,47
09.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001101061;BAYRAMOĞLU ECZANESİ;ERZURUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;5,0;0,0;5,0;420,75
15.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001710331;SENA ECZANESİ;GUMUSHANE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;60,0;30,0;90,0;5.049,0
22.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001254903;DEVA ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50,0;15,0;65,0;5.611,67
22.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001257065;YAZICI ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;3,0;0,0;3,0;206,69
18.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001481132;BAHAR ECZANESİ;SIVAS MERKEZ -4;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20,0;10,0;30,0;2.980,08
15.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001656578;ARYA ECZANESİ;CORUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;84,15
08.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001684878;HAZAR ECZANESİ;GIRESUN MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;1,0;0,0;1,0;149,0
21.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001118472;MERKEZ ECZANESİ;SAMSUN HAVZA+KAVAK+LADIK;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
06.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001183333;BEYAZ ECZANESİ;TOKAT TURHAL;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
24.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001486342;KOÇAK ECZANESİ;CORUM MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;745,02
02.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001623013;İPEK ECZANESİ;TRABZON MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;12,0;42,0;3.159,38
04.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001215669;ARSLAN ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;2.244,67
28.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001468553;KARTAL ECZANESİ;CORUM MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;0,0;5,0;526,56
11.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001718818;İLGE ECZANESİ;TRABZON MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;1.053,13
21.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001102440;VERASELİ ŞAFAK ECZANESİ;AGRI DIYADIN+D.BEYAZIT;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;-2,0;-2,0;-4,0;-210,62
22.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001825622;KARADUMAN ECZANESİ;TRABZON AKCAABAT;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;12,0;42,0;3.159,38
05.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001114573;SAĞLIK ECZANESİ;ERZURUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;6,0;1,0;7,0;504,9
07.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001278268;LOKMAN ECZANESİ;ORDU FATSA;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;168,3
21.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001503001;ÇINAR ECZANESİ;SAMSUN BAFRA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
22.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001116072;MEDİS ECZANESİ;SAMSUN ADALET;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;1,0;0,0;1,0;105,31
14.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001739394;SARE ECZANESİ;ERZURUM MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;25,0;75,0;5.265,63
05.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001114115;ARDEŞEN ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;10,0;1,0;11,0;688,95
06.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158195;ÇAĞLI ECZANESİ;CORUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;6,0;1,0;7,0;504,9
10.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001173662;KAZOVA ECZANESİ;TOKAT MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3,0;0,0;3,0;252,45
24.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001105038;ERDOĞAN ECZANESİ;ERZURUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;6,0;1,0;7,0;504,9
06.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001894598;GAZİPAŞA ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
02.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001695317;FURKAN BUCAN ECZANESİ;RIZE DOGU ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;6,0;1,0;7,0;504,9
20.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001185276;BAŞÇİFTLİK ECZANESİ;TOKAT DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;336,7
29.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001354306;DEVA ECZANESİ;RIZE BATI ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;30,0;15,0;45,0;2.524,5
24.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001525478;TUĞÇE ECZANESİ;ERZURUM MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;745,02
21.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001171453;KARACA ECZANESİ;GIRESUN MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;745,02
18.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001104437;SERPİL ECZANESİ;ERZURUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;168,3
07.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001602865;ZEHRA ECZANESİ;SIVAS MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;14,0;2,0;16,0;1.178,1
20.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158089;DEVA ECZANESİ;CORUM MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;12,0;42,0;3.159,38
12.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001120147;4 EYLÜL ECZANESİ;SIVAS MERKEZ -4;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;6,0;1,0;7,0;504,9
22.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001118090;VURAL ECZANESİ;SAMSUN DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20,0;10,0;30,0;2.980,08
14.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001201907;SEÇKİN ECZANESİ;TOKAT BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;112,23
04.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001182312;SAĞLIK ECZANESİ;KARS MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;3,0;0,0;3,0;206,69
07.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001142323;DERMAN ECZANESİ;CORUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;224,47
22.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001931101;GOKNUR ECZ.YAKUTIYE;ERZURUM GUNEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;1,0;0,0;1,0;149,0
13.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001170463;ŞİFA ECZANESİ;GUMUSHANE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;30,0;15,0;45,0;2.524,5
18.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001423958;ANADOLU ECZANESİ;SAMSUN BAHCELIEVLER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;168,3
07.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001471270;YUNUS EMRE ECZANESİ;SIVAS MERKEZ -4;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;30,0;15,0;45,0;2.524,5
06.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001485857;EMEK ECZANESİ;AGRI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;1.053,13
22.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001664740;CANSU ECZANESİ;TRABZON MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;745,02
18.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001164882;GÖKHAN ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;224,47
22.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001673087;BEGÜM ECZANESİ;AGRI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
16.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001115365;DEĞİŞİM ECZANESİ;SAMSUN DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;336,7
25.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001199648;EMEK ECZANESİ;TOKAT BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
08.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001594320;YEŞİL MAVİ ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1,0;0,0;1,0;68,9
21.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001111565;ERDEN ECZANESİ;SAMSUN ATAKUM;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50,0;15,0;65,0;5.611,67
06.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001504404;YÖRE ECZANESİ;TOKAT BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;165,0;135,0;300,0;17.376,58
08.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158744;ZEREN ECZANESİ;SIVAS MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;2.244,67
20.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001181766;HUZUR ECZANESİ;GUMUSHANE;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;25,0;75,0;5.265,63
22.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001488131;KARABAĞ ECZANESİ;KARS ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;4,0;0,0;4,0;421,25
25.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001716036;TOKİLER ECZANESİ;SAMSUN RASATHANE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;168,3
06.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001698097;PARK ECZANESİ;ORDU MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;84,15
14.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158553;ERMAN ECZANESİ;CORUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;224,47
05.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001137350;METİN ECZANESİ;SAMSUN DOGU ILCELER - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;84,15
11.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001156320;DEMET ECZANESİ;CORUM KARGI+OSMANCIK;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
11.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001112661;HİLALKENT ECZANESİ;ERZURUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;224,47
26.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001152285;LALEZAR ECZANESİ;SIVAS MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
06.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001117710;BAYRAKTAR ECZANESİ;ARTVIN KUZEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;1.053,13
25.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001507962;TARÇIN ECZANESİ;TOKAT TURHAL;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;745,02
05.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001630158;SEÇİL ECZANESİ;SAMSUN HURRIYET+ZAFER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;112,23
18.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001169238;TOKAT ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
06.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001825264;SENA ÇAKMAK ECZANESİ;SAMSUN BAHCELIEVLER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;1.053,13
04.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001117567;DUMAN ECZANESİ;AGRI MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;25,0;75,0;5.265,63
22.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001159000;KILIÇ ECZANESİ;AMASYA GOYNUCEK+TASOVA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;2.244,67
22.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001171453;KARACA ECZANESİ;GIRESUN MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;1.053,13
20.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001203635;ÇOTANAK ECZANESİ;GIRESUN MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;12,0;42,0;3.159,38
13.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001698394;GÖZDE ECZANESİ;ERZURUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;84,15
22.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001890323;CAN ECZANESİ;TOKAT ERBAA;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;745,02
04.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001114115;ARDEŞEN ECZANESİ;RIZE DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;165,0;135,0;300,0;17.376,58
19.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001477241;ANIL ECZANESİ;SINOP MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;336,7
15.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001520213;ÜNİVERSİTE ECZANESİ;TRABZON MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;6,0;1,0;7,0;504,9
18.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001469574;TAN ECZANESİ;ORDU UNYE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;1,0;0,0;1,0;149,0
05.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001626922;DİLA ECZANESİ;SAMSUN BAHCELIEVLER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;3,0;0,0;3,0;315,94
11.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001197767;BULUT ECZANESİ;CORUM MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;6,0;1,0;7,0;504,9
20.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001205608;DİLEK ECZANESİ;TRABZON MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;2,0;0,0;2,0;210,63
06.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001725984;YENİ SANAYİ ECZANESİ;ORDU MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;336,7
08.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001370214;ULVİ ECZANESİ;ORDU FATSA;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20,0;10,0;30,0;2.980,08
15.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001112982;TARHAN ECZANESİ;SAMSUN HURRIYET+ZAFER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;745,02
08.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001735341;DENİZ ECZANESİ;ERZURUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;6,0;1,0;7,0;504,9
07.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001865581;YONCA ECZNESİ;SAMSUN ILKADIM - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;6,0;1,0;7,0;504,9
15.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001699667;EGE ECZANESİ;TOKAT DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;1.053,13
07.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001113606;UGUR ECZANESİ;SAMSUN BAFRA;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.683,0
15.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001413171;AYKANAT ECZANESİ;SAMSUN ATAKUM;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;2,0;0,0;2,0;210,63
11.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001114375;GÜNGÖRMÜŞ ECZANESİ;SAMSUN ULUGAZI;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;112,23
22.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001156160;GÜNEŞ ECZANESİ;CORUM KARGI+OSMANCIK;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
02.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001454020;DEVA ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
06.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001274314;BOZTEPE ECZANESİ;TRABZON MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;84,15
05.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001374250;USTA ECZANESİ;RIZE MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;12,0;42,0;3.159,38
08.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001109418;YEŞİLOĞLU ECZANESİ;SAMSUN DOGU ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;84,15
22.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001460724;YALINCAK ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;336,7
14.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001146680;HİKMET ECZANESİ;SIVAS MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20,0;10,0;30,0;2.980,08
07.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001166107;KOÇAK ECZANESİ;ORDU MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50,0;15,0;65,0;5.611,67
05.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001545506;SEVDA ECZANESİ;TRABZON BATI ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;224,47
20.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001906369;ESRA ECZANESİ;AGRI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;1.053,13
06.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001178940;ŞİFA ECZANESİ;TOKAT TURHAL;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
14.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001131150;SAĞLIK ECZANESİ;AMASYA MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;1.053,13
04.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001117611;YENİ BÖLGE ECZANESİ;ERZURUM MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20,0;10,0;30,0;2.980,08
04.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001171057;ÖZLEM ECZANESİ;AMASYA ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
24.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001865277;ALEMDAR ECZANESİ;TRABZON MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20,0;10,0;30,0;2.980,08
13.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001496150;KOÇYİĞİT ECZANESİ;TOKAT MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;1,0;0,0;1,0;149,0
23.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001157006;HABOĞLU ECZANESİ;CORUM MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;1.053,13
21.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001709571;LOTUS ECZANESİ;ORDU DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;12,0;42,0;3.159,38
08.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001621279;ŞEHİR 25 ECZANESİ;ERZURUM MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;4,0;0,0;4,0;596,02
06.05.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001697311;ŞİFA ECZANESİ;ERZURUM GUNEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
26.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001710331;SENA ECZANESİ;GUMUSHANE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;745,02
22.05.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001733231;BEREN ECZANESİ;TRABZON MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;6,0;1,0;7,0;504,9
14.05.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001489732;BEGÜM ECZANESİ;SAMSUN ATAKUM;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;1.122,33
